doc_id,sentence
471,"Further , the report states that the diversity of the justice-orien ted principles and the need to mak e context-specific determina tions about which are relevant and which to prioritiz e expose the limits of a strictly algorithmic manner in incorpor ating justice in AI systems."
471,"The reason being , firstly, there is no singular , gener al justice-orien ted constraint, optimiz ation or utility function and secondly , there will not be a strictly algorithmic way to fully incorpor ate justice into decision-making , even once the relevant justice consider ations have been iden tified."
471,The report then goes on to ask the ques tion as to how and to wha t extent can the salien t aspects of justice be achie ved algorithmic ally.
471,"According to the resear cher s, accomplishing justice in AI will requir e developing justice-in formed, techno-social or human-alg orithm systems."
471,"According to the resear cher s, a commitmen t to justice in AI involves remaining open to the possibility that some times an AI-orien ted appr oach migh t not be a just one."
471,"They stress on the fact that, organizations that are commit ted to justice in AI will requir e signific ant organizational capacity and processes to oper ationaliz e and implemen t their commitmen t, in addition to technic al capacity and expertise."
471,"Transpar ency in AI In the view of the resear cher s, in spite of the role that transpar ency plays in helping to achie ve justice, it can also play an import ant role in realizing other concep ts and values."
471,"T h e S t a t e o f A I E t h i c s R e p o r t , V o l u m e 6 ( J a nu a r y 2 0 2 2 ) 2 0 7 Risk and unaccep table uses The central oper ating mechanism of the Act is to look at high-risk AI uses-c ases which include biome tric iden tification, critic al infrastructur e that can signific antly impact human lives, determining access to educ ation and emplo ymen t, worker manag emen t, access to private and public services (e.g., finance), law enforcemen t, migr ation and immigr ation, and adminis tration of justice and democr atic processes."
471,"Each of the appr oaches come with their own pros and cons, in the case of civil offenses, the burden of proof remains lighter making it perhap s easier to obtain justice but criminal of fenses c arry a higher punitiv e bur den of fering a s tronger de terrent."
471,"Another ethical norm men tioned is “adher e to people-orien ted”, which is e xtremely ar duous t o compr ehend. ● Promot e fairness and justice – It talks about adher ence to inclusiv eness and inclusiv eness, which again does not convey any meaning , wha tsoe ver."
471,"The other ethical norms clubbed under this broad heading effectiv ely protect the legitima te rights and interests of all relevant subjects, promot e social fairness and justice and equal opportunities. ● Protect Privacy and safety – This head includes inter alia, fully respect the rights of personal informa tion to know and consen t, protect personal privacy and data security , informa tion mus t not infring e on personal privacy etc."
471,"Figur es such as Archbishop Desmond Tutu, Professor Gessler Mux e Nkondo and Justice Yvonne Mokg oro have commen ted on Ubun tu."
474,"Human decisions based on automated and predictive 239 technology are often made in settings such as hiring or criminal justice, and can create harmful 240 impacts and amplify and accelerate existing social inequities or, at minimum, perceptions of 241 inequities."
474,"Certainly, there is 248 no shortage of examples where bias in some aspect of AI technology and its use has caused harm 249 and negatively impacted people's lives, such as in hiring [5,12,16,17,36,62,118], health care 250 [46,52,55,59,83,88,103,122,123], and criminal justice [7,20,29,41,44,56,66,74,75,78,87, 251 140,142]."
474,"Such biases may produce unjust outcomes for racial and 315 4 ethnic minorities in areas such as criminal justice [7,41,56,74,75,78,87,140,142], hiring 316 [4,5,12,16,17,36,118,119], and financial decisions [13,65]."
474,"The broad consensus 325 of the literature is that systems meant for decision making or predictive scenarios should 326 demonstrate validity and reliability under the very specific setting in which it is intended to be 327 deployed (hiring purposes, risk assessments in the criminal justice system, etc.)."
474,"Costanza-Chock, Design Justice, A.I., and Escape from the Matrix of Domination, 825 Journal of Design and Science."
474,"851 20 [44] EPIC, Algorithms in the Criminal Justice System: Risk Assessment Tools, Electronic 852 Privacy Information Center, 2020."
476,An inaccurate explanation of how the algorithm 9 ______________________________________________________________________________________________________ This publication is available free of charge from: https://doi.org/10.6028/NIST.IR.8312 arrived at its outcome could result in a miscarriage of justice.
476,"Science and Justice, 57(2):144–154, 2017."
477,"There is no shortage of examples where bias in some aspect of AI technology and its use has caused harm and negatively impacted lives, such as in hiring, [2–7] health care, [8–17] and criminal justice [18–30]."
477,"Department of Justice, and the Office Federal Contract Compliance Programs are responsible for enforcement and interpretation of these laws."
477,"As a result, these algorithmic models have a higher probability of producing and amplifying unjust outcomes (e.g. for racial and ethnic minorities in areas such as criminal justice) [18–30, 214]."
477,These perspectives have led to the deployment of automated and predictive modeling tools within trusted institutions and high-stakes settings such as hiring or criminal justice.
477,"Available: http://www.liebertpub.com/doi/10.1089/big.2016.0047 [23] EPIC, “Algorithms in the Criminal Justice System Risk Assessment Tools,” Electronic Privacy Information Center (EPIC), Tech."
477,Available: https://epic.org/algorithmic-transparency/crim-justice/ [24] K.
477,Available: https://www.nytimes.com/2017/06/13/opinion/how -computers-are-harming-criminal-justice.html [30] “State v.
477,"Crawford, “Dirty Data, Bad Predictions: How Civil Rights Violations Impact Police Data, Predictive Policing Systems, And Justice,” New York University Law Review , vol."
477,"Costanza-Chock, “Design Justice, A.I., and Escape from the Matrix of Domination,” Journal of Design and Science , Jul."
477,"Shadbolt, “’It’s Reducing a Human Being to a Percentage’; Perceptions of Justice in Algorithmic Decisions,” Montreal QC, Canada, Jan."
478,"23In considering the applications of AI in areas such as criminal justice and health care, organizations should design, build and deploy AI systems that leverage human judgment and responsibility where they are needed."
478,"Suggested lead: Department of Commerce, Department of State, Department of Justice. •Track and understand AI standards development strategies and initiatives of foreign governments and entities."
478,"Suggested lead: Department of Commerce, Department of State, Department of Justice."
479,Establish a data protection framework with legal backing : The work being done by Justice Srikrishna Committee on data protection law is very opportune and timely.
48,"The secretariat is provided by Directorate C (Fundamental Rights and Union Citizenship) of the European Commission, Directorate General Justice, B -1049 Brussels, Belgium, Office No MO -59 03/075."
48,"Website: http://ec.europa.eu/justice/data -protection/index_en.htm 17/EN WP 251 Guidelines on Automated individual decision -making and Profiling for the purposes of Regulation 2016/679 Adopted on 3 October 2017 2 THE WORKING PARTY ON THE PROTECTION OF INDIVIDUALS WITH REGARD TO THE PROCESSING OF PERSONAL DATA set up by Directive 95/46/EC of the European Parliament and of the Council of 24 October 1995, having regard to Articles 29 and 30 thereof, having regard to its Rules of Procedure, HAS ADOPTED THE PRESENT GUIDELINES: 3 TABLE OF CONTENT S I."
48,"Opinion 03/2013 on p urpose limitation ,2 April 2013. http://ec.europa.eu/justice/data -protection/article -29/documentation/opinion recommendation/files/2013/wp203_en.pdf ."
48,"In the context of profiling these rights are actionable against the controller creating the profile and the controller making an automat ed decision about a data subject (with or without human intervention) , if these entities ar e not the same. http://ec.europa.eu/justice/data -protection/article -29/documentation/opinion recommendation/files/2014/wp217_en.pdf ."
48,Page 26 http://ec.europa.eu/justice/data -protection/article -29/documentation/opinion recommendation/files/2014/wp217_en.pdf .
482,"Advisory statement on human ethics in artificial intelligence and big data research (2017) - National Research Council Canada Skip to main content Skip to ""About government"" Language selection Language selection Françaisfr / Gouvernement du Canada Search Search Menu Main Menu Home Jobs and the workplace Immigration and citizenship Travel and tourism Business and industry Benefits Health Taxes Environment and natural resources National security and defence Culture, history and sport Policing, justice and emergencies Transport and infrastructure Canada and the world Money and finances Science and innovation You are here Canada.ca National Research Council Canada Corporate Values and ethics Research involving human participants Advisory statement on human ethics in artificial intelligence and big data research (2017) 1."
482,"Related links Research involving human participants From: National Research Council Canada Date modified: 2019-03-26 About this site National Research Council Canada Contact the NRC Order products Directory of science professionals Government of Canada All Contacts Departments and agencies About government Themes and topics Jobs Immigration and citizenship Travel and tourism Business Benefits Health Taxes Environment and natural resources National security and defence Culture, history and sport Policing, justice and emergencies Transport and infrastructure Canada and the world Money and finance Science and innovation Indigenous peoples Veterans and military Youth Government of Canada Corporate Social media Mobile applications About Canada.ca Terms and conditions Privacy Top of Page"
484,"Department of Commerce The following Federal departments and agencies are represented on the Subcommittee on Machine Learning and Artificial Intelligence and thro ugh it, work together to monitor the state of the art in machine learning (ML) and AI (within the Federal Government, in the private sector, and internationally), to watch for the arrival of important technology milestones in the development of AI, to coor dinate the use of and foster the sharing of knowledge and best practices about ML and AI by the Federal Government, and to consult in the development of Federal research and development priorities in AI: Department of Commerce (Co -Chair ) Depa rtment of Defense Department of Education Department of Energy Department of Health and Human Services Department of Homeland Security Department of Justice Department of Labor Department of State Department of Transportation Department of Treasury Department of Veterans Affairs United States Agency for International Development Central Intelligence Agency General Services Administration National Science Foundation National Security Agency National Aeronautics and Space Administration Office of the Director of National Intelligence Social Security Administration The following offices of the Executive Office of the President are also represented on the Subcommittee: Council of Economic Advisers Domestic Policy Council Office of Management and Budget Office of Science and Technology Policy (Co Chair) Office of the Vice President National Economic Council National Security Council PREPARING FOR THE FUTURE OF ARTIFICIAL INTELLIGENCE PREPARING FOR THE FUTURE OF ARTIFICIAL INTELLIGENCE Contents Executive Summary ................................ ................................ ................................ ................................ ....................."
484,"30 Justice, Fairness, and Accountability ................................ ................................ ................................ ................."
484,"Public - and private sector investments in basic and applied R&D on AI have already begun reaping major benefits to the public in fields as diverse as health care, transportation, the environment, criminal justice, and economic inclusion ."
484,"Use of AI to make consequential decisions about people, often replacing decisions made by human -driven bureaucra tic processes , leads to concerns about how to ensure justice, fairness, and accountability —the same concerns voiced previously in the Administration’s Big Data: Seizing Opportunities, Preserving Values report of 2014,1 as well as the Report to the President on Big Data and Privacy: A Technological Perspective published by the President’s Council of Advisors on Science and Technology in 2014 .2 Transparency concerns focus not only on the data and algorithms involved, but also on the potential to have some form of explanat ion for any AI -based determination."
484,"Many areas of public policy, from education and the economic safety net, to defense, envi ronmental preservation, and criminal justice, will see new opportunities and new challenges driven by the continued progress of AI."
484,"The promise of AI has been compared to the transformative impacts of advances in mobile computing.21 Public - and private -sector investments in basic and applied R&D on AI have already begun reaping major benefits for the public in fields as diverse as health care, transportation, the environment, criminal justice, and economic inclusion .22 At Walter Reed Medical Center, the Department of Veteran Affairs is using AI to better predict medical complications and improve treatment of severe combat wounds, leading to better patient outcomes, faster healing, and lower costs.23 The same general approac h—predicting complications to enable preventive treatment —has also reduced hospital -acquired infections at Johns Hopkins University .24 Given the current transition to electronic health records, predictive analysis of health data may play a key role across m any health domains like precision medicine and cancer research."
484,"Autonomous watercraft may be much cheaper to operate than manned ships, and may some day be used for enhanced weather prediction, climate monitoring, or policing illegal fishing.27 AI also has the potential to improve aspects of the criminal justice system, including crime reporting, policing, bail, sentencing, and parole decisions."
484,"The Admini stration is exploring how AI can responsibly benefit current initiatives such as Data Driven Justice and the Police Data Initiative that seek to provide law enforcement and the public with data that can better inform decision -making in the criminal justice system, while also taking care to minimize the possibility that AI might introduce bias or inaccuracies due to deficiencies in the available data."
484,Social justice and public policy institutions that do not typically engage with advanced technologies and data science in their work should consider partnerships with AI researchers and practitioners that can help apply AI tactics to the broad social problems these institutions already address in other ways.
484,"The u se of AI to make consequential decisions about people, often replacing decisions made by human actors and institutions , leads to concerns about how to ensure justice, fairness, and accountability —the same concerns voice d previously in the “ Big Data” context.62 The u se of AI to control physical -world equipment leads to concerns about safety, especially as systems are exposed to the full complexity of the human environment."
484,"Justice, Fairness, and Accountability A common theme in the Law and Governance, AI for Social Good, and Social and Economic Impac ts workshops was the need to ensure that AI promotes justice and fairness, and that AI -based processes are accountab le to stakeholders ."
484,"In the criminal justice system, some of the biggest concerns with Big Data are the lack of data and the lack of quality data.65 AI needs good data."
484,It is important that anyone using AI in the criminal justice context is aware of the limitations of current data.
484,"65 Matt Ford, “The Missing Statistics of Criminal Justice,” The Atlantic, May 31, 2015, http://www.theatlantic.com/politics/archive/2015/05/what -we-dont-know -about -mass -incarceration/394520/ 66 Julia Angwin, Jeff Larson, Surya Mattu, and Lauren Kirchner, “Machine Bias,” ProPublica, May 23, 2016, https://www.propublica.org/article/machine -bias-risk-assessments -in-criminal -sentencing."
484,"Many areas of public policy, from education and the economic safety net, to defense , environmental prese rvation, and criminal justice, will see new opportunities and new challenges driven by the continued progress of AI."
484,Social justice and public policy institutions that do not typically engage with advanced t echnologies and data science in their work should consider partnerships with AI researchers and practitioners that can help apply AI tactics to the broad social problems these institutions already address in other ways.
484,"Matt Ford, “The Missing Statistics of Criminal Justice,” The Atlantic, May 31, 2015, http://www.theatlantic.com/politics/archive/2015/05/what -we-dont-know-about -mass -incarceration/394520/ Jason Furman, “Is This Time Different?"
485,"Department of Commerce Subcommittee on Networking and Information Technology Research and Development Co-Chair Bryan Biegel Director, National C oordination Office for Networking and Information Technology Research and Development Co-Chair James Kurose Assistant Director, Computer and Information Science and Engineering National Science Foundation Networking and Information Technology Research and Development Task Force on Artificial Intelligence Co-Chair Lynne Parker Division Director Information and Intelligent System s National Science Foundation Co-Chair Jason Matheny Director Intelligence Advanced Research Projects Activity Members Milton Corn National Institutes of Health Nikunj Oza National Aeronautics and Space Administration William Ford National Institute of Justice Robinson Pino Department of Energy Michael Garris National Institute of Standards and Technology Gregory Shannon Office of Science and Technology Policy Steven Knox National Security Agency Scott Tousley Department of Homeland Security viii John Launchbury Defense Advanced Research Projects Agency Faisal D’Souza Technical Coordinator National Coordination Office for Networking and Information Technology Research and Development Richard Linderman Office of the Secretary of Defense NATIONAL ARTIFICIAL INTELLIGENCE RESEARCH AND DEVELOPMENT STRATEGIC PLAN 1 Contents About the National Science and Technology Council ................................ ................................ .......................... iii About the Office of Science and Technology Policy ................................ ................................ ............................ iii About the Subcommittee on Networking and Information Technology Research and Development ................ iii Acknowledgments ................................ ................................ ................................ ................................ ............... iii Copyright Information ................................ ................................ ................................ ................................ .......... iv National Science and Technology Council ................................ ................................ ................................ ........... vii Subcommittee on Machine Learning and Artificial Intelligence ................................ ................................ .......... vii Subcommittee on Networking and Information Technology Research and Development ................................ . vii Task Force on Artificial Intelligence ................................ ................................ ................................ ..................... vii Executive Summary ................................ ................................ ................................ ................................ ..................."
485,"The Federal government should therefore emphasize AI investments in areas of strong societal importance that are not aimed at consumer markets —areas such as AI for public health, urban systems and smart communiti es, social welfare, criminal justice, environmental sustainability, and national security, as well as long -term research that accelerates the production of AI knowledge and technologies ."
485,"Scientists must also study to what extent justice and fairness considerations can be designed into the system, and how to accomplish this within the bounds of current engineering techniques ."
485,NATIONAL ARTIFICIAL INTELLIGENCE RESEARCH AND DEVELOPMENT STRATEGIC PLAN 27 Building e thical AI Beyond fundamental assumptions of justice and fairness are other concerns about whether AI systems can exhibit behavior that a bides by general ethical principles.
486,"Department of Commerce Subcommittee on Networking and Information Technology Research and Development Co-Chair Bryan Biegel Director, National C oordination Office for Networking and Information Technology Research and Development Co-Chair James Kurose Assistant Director, Computer and Information Science and Engineering National Science Foundation Networking and Information Technology Research and Development Task Force on Artificial Intelligence Co-Chair Lynne Parker Division Director Information and Intelligent System s National Science Foundation Co-Chair Jason Matheny Director Intelligence Advanced Research Projects Activity Members Milton Corn National Institutes of Health Nikunj Oza National Aeronautics and Space Administration William Ford National Institute of Justice Robinson Pino Department of Energy Michael Garris National Institute of Standards and Technology Gregory Shannon Office of Science and Technology Policy Steven Knox National Security Agency Scott Tousley Department of Homeland Security viii John Launchbury Defense Advanced Research Projects Agency Faisal D’Souza Technical Coordinator National Coordination Office for Networking and Information Technology Research and Development Richard Linderman Office of the Secretary of Defense NATIONAL ARTIFICIAL INTELLIGENCE RESEARCH AND DEVELOPMENT STRATEGIC PLAN 1 Contents About the National Science and Technology Council ................................ ................................ .......................... iii About the Office of Science and Technology Policy ................................ ................................ ............................ iii About the Subcommittee on Networking and Information Technology Research and Development ................ iii Acknowledgments ................................ ................................ ................................ ................................ ............... iii Copyright Information ................................ ................................ ................................ ................................ .......... iv National Science and Technology Council ................................ ................................ ................................ ........... vii Subcommittee on Machine Learning and Artificial Intelligence ................................ ................................ .......... vii Subcommittee on Networking and Information Technology Research and Development ................................ . vii Task Force on Artificial Intelligence ................................ ................................ ................................ ..................... vii Executive Summary ................................ ................................ ................................ ................................ ..................."
486,"The Federal government should therefore emphasize AI investments in areas of strong societal importance that are not aimed at consumer markets —areas such as AI for public health, urban systems and smart communiti es, social welfare, criminal justice, environmental sustainability, and national security, as well as long -term research that accelerates the production of AI knowledge and technologies ."
486,"Scientists must also study to what extent justice and fairness considerations can be designed into the system, and how to accomplish this within the bounds of current engineering techniques ."
486,NATIONAL ARTIFICIAL INTELLIGENCE RESEARCH AND DEVELOPMENT STRATEGIC PLAN 27 Building e thical AI Beyond fundamental assumptions of justice and fairness are other concerns about whether AI systems can exhibit behavior that a bides by general ethical principles.
489,"40 Privacy Commissioner, Office of the Privacy Commissioner Briefing for the Incoming Minister of Justice: Hon Andrew Little, October 2017, para 2.1 https://privacy.org.nz/assets/Uploads/Briefing-for-Incoming-Min-ister-October-2017.pdf 41 See https://www.eugdpr.org/key-changes.html.1.3 Data Privacy Guidelines and Principles Essential to the right to privacy is the right to protection of personal data."
489,"45 Comprehensive and Progressive Agreement for the Trans-Pacific Partnership Agreement (TPP) 42 Privacy Commissioner, Office of the Privacy Commissioner Briefing for the Incoming Minister of Justice: Hon Andrew Little, October 2017, para 4.14 https://privacy.org.nz/assets/Uploads/Briefing-for-Incom-ing-Minister-October-2017.pdf Ibid para 4.14."
489,"Jurisprudence arising from the judgments of the European Court of Human Rights (ECtHR) and the Court of Justice of the European Union on the application of the right to privacy under the European Convention on Human Rights (ECHR) 52 Hon Christopher Finlayson, Ministerial Policy Statement: Cooperation of New Zealand intelligence and security agencies (GCSB and NZIS) with overseas public authorities, Appendix One, p 15, September 2017 available: https://www.nzic.govt.nz/assets/MPSs/Ministerial-Policy-State-ment-Cooperation-with-overseas-public-authorities.pdf."
489,"56 See para 11 of Winkelmann J’s judgment in TV3 v N (name suppression) (unreported, HC Auckland, 7 July 2006) where she finds at paras 10 and 11 that public interest factors as to reporting of evidence must be balanced with “the State’s particular obligations to young offenders, and in particular Article 8 of the United Nations Standard Minimum Rules for the administration of juvenile justice (“the Beijing Rules”)."
489,"That same month, the Minister of Justice announced that Cabinet had agreed in principle to allow courts to make a declaration of inconsistency and that the Bill of Rights Act will be amended to give the Courts this power."
489,"It is notable that in 2016 the UN Committee on the Rights of the Child recommended that the New Zealand Government ensure “that the Privacy, Human Rights and Ethics framework governing predictive risk modelling takes in to consideration the potentially discriminatory impacts of this practice, is made public and is referenced in all relevant legislation.” 85 The advent of this approach has coincided with extensive reforms to the legislation governing New Zealand’s child protection and youth justice jurisdictions."
489,"The Guidelines set out the following five-part set of questions that officials must apply to proposed legislation: • Is the legislation consistent with the requirements of the Privacy Act 1993 and its 12 Information Privacy Principles? • Have you complied with any relevant Code of Practice issued by the Privacy Commissioner? • Have you consulted the Privacy Commissioner, the Ministry of Justice and the GCPO? • Does the legislation require a complaints process? • Have you considered the consequences of non-compliance with the Privacy Act 1993?"
489,"It should be possible to set out a series of limited powers, safeguards and review mechanisms with a high degree of clarity and . . . without technical jargon: the place for the 149 Privacy Commissioner, Office of the Privacy Commissioner Briefing for the Incoming Minister of Justice: Hon Andrew Little, October 2017, para 4.2 https://privacy.org.nz/assets/Uploads/Briefing-for-Incoming-Min ister-October-2017.pdf 150 Report of Special Rapporteur for freedom of expression, Frank La Rue, (17 April 2013) para 91."
489,174 • Human rights obligations: Agencies must not 172 See https://www.privacy.org.nz/blog/providing-an-adequate-lev-el-of-data-protection/ 173 See http://ec.europa.eu/justice/data-protection/international-trans fers/adequacy/index_en.htm174 Ibid. paras.
489,"235 As discussed earlier in the paper, AI is increasingly used in the criminal justice system."
489,"For example, by the police to target resources or high-risk individuals, by the courts to predict the likelihood of re-offending and prisons in targeting restorative justice."
489,238 Concerns regarding the inherent risk of bias that arises from algorithmic risk assessments in the criminal justice sector were raised by U.S.
489,"Attorney General Eric Holder raised concern about algorithms that produce risk assessments that seek to assign the probability of individual’s likelihood of committing future crimes: “Although these measures were crafted with the best of intentions, I am concerned that they inadvertently undermine our efforts to ensure individualized and equal justice… they may exacerbate unwarranted and unjust disparities that are already far too common in our criminal justice system and in our society."
489,See https://www.justice.gov/opa/speech/attorney-general-eric-holder-speaks-national-association-crimi nal-defense-lawyers-57th.
490,"AI in the Nordic-Baltic region | Nordic cooperation Skip to main content Service menu Press Career Contact EN language dropdown DAFIISSVNO Main navigation Nordic Council of Ministers Nordic Council Mega menu EN language dropdown DAFIISSVNO Nordic Council of Ministers News from the Nordic Council of Ministers Our Vision 2030 Politiske prioriteter 2025-2030 The Presidency of the Nordic Council of Ministers Presidency programme for the Nordic Council of Ministers 2025 Organisation The Secretary General Secretariat Governing documents The Nordic Councils of Ministers Ministers for Co-operation Labour Environment and Climate Sustainable Growth Digitalisation Fisheries, Aquaculture, Agriculture, Food and Forestry Justice Culture Gender Equality and LGBTI Social and Health Affairs Education and Research Economic and Fiscal Policy Meetings and protocols Institutions Nordic Culture Point Nordic House in Reykjavik Nordic House in the Faroe Islands The Nordic Institute in Greenland Nordic Institute on Åland Nordic Welfare Centre NordForsk NordGen Nordic Innovation Nordic Energy Research Nordregio NIVA Education About the Nordic Council of Ministers History of the Nordic Council of Ministers Budget Nordic Council News from the Nordic Council Parliamentary co-operation Nordic Council cases Nordic Council’s international co-operation The Presidency of the Nordic Council Presidency programme for the Nordic Council 2025 Organisation Secretary General Secretariat Governing documents Nordic Council committees and members All members The Presidium Committee for Knowledge and Culture in the Nordic Region Committee for a Sustainable Nordic Region Committee for Growth and Development in the Nordic Region Committee for Welfare in the Nordic Region Control Committee Election Committee Sessions and meetings Protocols and upcoming meetings Session 2025 Theme Session 2025 2024 Session Past sessions About the Nordic Council The history of the Nordic Council Annual report News All news Events Current initiatives 2025 Session of the Nordic Council Arctic Circle 2025 EXPO 2025 Press Nordic image bank Career Knowledge and services Living, working and studying in the Nordic Region Publications Release a publication Facts and statistics Facts about the Nordic Region Nordic statistics Funding opportunities About funding from the Nordic Council of Ministers Public procurements Border database About the Nordic co-operation The history of Nordic co-operation Nordic Council prizes Environment Prize Children and Young People's Literature Prize Literature Prize Film Prize Music Prize Policy areas Environment and climate Culture Legislation and Justice Sustainable development Digitalisation and innovation Children and young people See all policy areas Service menu Press Career Contact Search Search Menu Breadcrumb Home AI in the Nordic-Baltic region 14.05.18 | Declaration Artificial intelligence (AI) can help solve major societal challenges and provide significant benefits in a variety of areas."
493,They don’t connect our ideas about what’s good or just to the practices that create goodness and justice.
497,C’est typiquement le raisonnement utilisé par la justice pour adapter la jurisprudence à une nouvelle situation .
497,"En particulier, ce premier rapport se conclut sur l ’idée que les technologies d’intelligence artificielle font émerg er un potentiel d’amélioration de la vie des citoyens en ouvrant de nouveaux marchés et de nouvelles opportunités permettant de résoudre ce rtains des grands enjeux sociétaux : la santé, les transports, l’éducation, l’énergie , l’environnement, la justice, la sécurité ou encore l’efficacité du gouvernement."
497,5 Article « Le droit à l’épreuve de l’intelligence artificielle » du 28 novembre 2016 paru dans la revue Village de la Justice.
497,"Lors d’un colloque à New York sur les défis posés p ar l’émergence de l’intelligence artificielle, organisé le 14 octo bre 2015 par l’Institut de recherche sur la criminalité et la justice des Nati ons Unies (UNICRI), Max Tegmark était invité avec un autre expert 3 à s’exprimer devant quelques 1 L’Institut a été fondé en mars 2014 par Max Tegmar k cosmologiste au MIT, Jaan Tallinn cofondateur de Skype, Anthony Aguirre physicien à l’U CSC et deux étudiants (Viktoriya Krakovna et Meia Chita-Tegmark), figurent à son conseil consult atif l’informaticien Stuart J."
523,"These i nclude freedom, dignity and autonomy, privacy and data protection, non -discrimination and equality, diversity, fairness, social justice, and internationally recognized labor rights. b) To this end, AI actors should implement mechanisms and safeguards, such as capacity for human determination, that are appropriate to the context and consistent with the state of art."
523,"Some interventions might aim to improve completion and contr ibute to social justice, fairness and non -discri mination, in line with the G20 P rinciples."
532,"Mladenovic, Milos N./McPherson, Tristram : Engineering social justice into traffic control for self-driving vehicles? in Science and engineering ethics Bd."
535,"1 Algorithms in decision-making Contents Summary 3 1 Introduction 7 Our inquiry 10 2 Applications and bias 11 Data sharing 11 In the health sector 11 In the criminal justice system 13 In the web and social media sector 14 Government data sharing and getting value from its data 15 Bias 18 Training data 19 Insufficient data 20 Correlation without causation 21 Lack of representation in the algorithm development community 22 3 Accountability and transparency 24 Accountability 24 Principles and codes 25 Audit and certification 26 Ethics boards 27 Transparency 27 The right to explanation 29 4 The Centre for Data Ethics & Innovation, research and the regulatory environment 32 ‘Automated’ decisions 33 Consent 35 Data protection impact assessments 36 The Information Commissioner’s powers 37 Sector regulation 39 Algorithms in decision-making 2 Conclusions and recommendations 41 Formal minutes 45 Witnesses 46 Published written evidence 47 List of Reports from the Committee during the current Parliament 50 3 Algorithms in decision-making Summary Algorithms have long been used to aid decision-making, but in the last few years the growth of ‘big data’ and ‘machine learning’ has driven an increase in algorithmic decision-making—in finance, the legal sector, the criminal justice system, education, and healthcare, as well as recruitment decisions, giving loans or targeting adverts on social media, and there are plans for autonomous vehicles to be on public roads in the UK."
535,"The range of different industries in which machine learning is already being put to use includes finance (including access to loans and insurance), the legal sector, the criminal justice system, education, and healthcare, as well as recruitment decisions and targeting adverts on social media, 12 and there are plans for driverless vehicles to be on public roads in the UK in the near future."
535,"37 In our current inquiry we examined the way data sharing is affecting three sectors in particular—in healthcare, criminal justice and social media."
535,65 In the criminal justice system 18.
535,"In the criminal justice system, algorithms are being used by some police forces for facial image recognition."
535,"76 64 Qq232, 234, 235 65 Q230 66 Big Brother Watch, Big Brother Watch Briefing for Short Debate on the use of facial recognition technology in security and policing in the House of Lords (March 2018), p8 67 Letter from Baroness Williams of Trafford to the Committee , 28 March 2018 68 Oxford Internet Institute ( ALG0031 ) 69 UCL Jill Dando Institute of Security and Crime Science ( ALG0048 ) para 5 70 Marion Oswald and Sheena Urwin submission; See also, “ Pre-crime software recruited to track gang of thieves “, New Scientist, 11 March 2015 71 RUSI, Big Data and Policing 2017 (September 2017), p20 72 UCL Jill Dando Institute of Security and Crime Science 73 Sheena Urwin, Head of Criminal Justice, Durham Constabulary ( ADM0032 ) 74 Institute of Mathematics and its Applications ( ALG0028 ) para 19 75 Durham Constabulary ( ALG0041 ) 76 HM Inspectorate of Constabulary, PEEL: Police Effectiveness 2016 (March 2017), p33 Algorithms in decision-making 14 Box 2: Durham Constabulary’s use of algorithms The Harm Assessment Risk Tool (HART), designed as a result of a collaboration between Durham Constabulary and Dr Barnes of University of Cambridge, is a decision support system used to assist officers in deciding whether a suspect is eligible for deferred prosecution based on the future risk of offending."
535,"80 Professor Louise Amoore questioned whether there is a “place for inference or correlation in the criminal justice system” 81 since, unlike normal evidence, it cannot be cross-examined or questioned."
535,82 Jamie Grace from Sheffield Hallam University accepted its use but wanted “a single [independent] oversight body and regulator for the use of police databases and algorithmic analysis in criminal justice”.
535,"They are also moving into areas where the benefits to those applying them may not be matched by the benefits to those subject to their ‘decisions’—in some aspects of the criminal justice system, for example, and algorithms using social media datasets."
535,119 Where algorithms are used in the criminal justice system it is imperative that algorithms are not unfairly discriminatory.
535,"144 She also questioned the use of inference and correlation in the criminal justice system, and suggested that its use in the US for sentencing “constitutes a violation of due process or overt discrimination”."
535,"Algorithms in the Criminal Justice System: Assessing the Use of Risk Assessments in Sentencing , accessed 5 April 2018 146 Sheena Urwin, Head of Criminal Justice, Durham Constabulary ( ADM0032 ) 147 Q28 Algorithms in decision-making 22 41."
535,"In some of our evidence, there was a desire for algorithms within the criminal justice system to be restricted to advisory roles."
535,"265 256 Q150 257 Sheena Urwin, Head of Criminal Justice, Durham Constabulary ( ADM0032 ) 258 EU GDPR, ‘ GDPR Key Changes ’, accessed 20 March 2018 259 Information Commissioner’s Office ( ALG0038 ) 260 Science and Technology Committee, Fourth Report of Session 2015–16, The big data dilemma , HC 468 261 Q57 262 Q365 263 Science and Technology Committee, Fourth Report of Session 2015–16, The big data dilemma , HC 468, para 66 264 Q66 265 Q245 [Dr Dominic King] Algorithms in decision-making 36 82."
535,"Q89–148 Sheena Urwin , Head of Criminal Justice, Durham Constabulary; and Professor Kate Bowers , Academic Director, UCL Jill Dando Institute."
54,"The values of equality, tolerance, respect for others, and justice govern this principle."
